78561
绝地求生,129,10,5554423,,1180,0,（2姐妹）声音超好听的小姐姐们,2.5,"Lv.28,36.1%",1941,sisters温柔妍,,2018-10-14 21:23:36,2,NO.119,5,6926
绝地求生,--,10,5175753,,2889,24396,声优甜：五万小时 宗师局教学！,2.5,"Lv.27,15.7%",2011,T1丶甜发财,,2018-10-14 21:00:36,1,,16,
绝地求生,--,10,3391883,,592,22764,一个不说欢迎又暴躁的直播间,2.5,"Lv.33,48.3%",2740,去晚,,2018-10-14 22:29:36,1,,3,
绝地求生,--,10,4482239,,1280,26043,美腻3：“我不管 我就是技术主播~”,2.5,"Lv.30,47.6%",7339,一个33呐,,2018-10-14 20:11:28,1,,5,
5228133,"Lv.12,23.1%",10,0,2018-10-11 18:29:25,,2541518,PGL秋季国际邀请赛重播,,96438,500+,56487,1,,imba绝地求生频道3,绝地求生,254.0,0
1198988,--,119.0,,pigff,,3297546,5JjALzg2QwXr,1,432.3万,【PIGFF】不捡装备只打架,,2018-10-14 19:09:29,10,绝地求生,785,"Lv.100,100%",24422
1545468,500+,105.0,75725,imba绝地求生频道3,,56519,DrdqqgxNrOda,1,0,PGL秋季国际邀请赛重播,,2018-10-11 18:29:25,10,绝地求生,0,"Lv.12,23.3%",5228133
,24,78.0,675910,OMG小狮子lionkk,未上榜,,OxwXrJD9aRAG,,35.0万,今天PUBG,,,,绝地求生,75,"Lv.42,27.4%",88883
,--,64.8,,错觉老中医,,,E6djy1jpayw1,,11.2万,【错觉】宗师段位质量局,,,,绝地求生,35,"Lv.52,69.3%",12345
240920,--,23.5,,陈死狗cnh,,54213,OVAO4Lo4Dp7Q,1,4.2万,枪法跟相声并存的江湖术士！,,2018-10-14 20:05:31,10,绝地求生,16,"Lv.34,44%",5524515
634935,--,63.8,,Pc冷冷,,1349560,vJGdy0qrKwXy,1,318.0万,【冷冷】今天是理工游戏宅女,,2018-10-14 18:27:20,10,绝地求生,2101,"Lv.87,22.3%",20360
293647,--,29.6,,轻语丶619,,225407,peApOop0VdlJ,1,80.1万,【轻语】最强宗师，恐怖如斯,,2018-10-14 21:00:19,10,绝地求生,864,"Lv.57,89.1%",101367
14604,--,1.5,,姬羽悠,,2128,Mn7MzDEzaXwj,1,1769,悠悠：畅所欲言，求同存异~,,2018-10-14 21:06:08,10,绝地求生,22,"Lv.20,38.4%",5248019
10000,--,0.9879,,小猪NeeQ,,247,EqAvPMVYN5w5,1,0,刚烈猪 猛的雅痞~,,2018-10-14 21:20:24,10,绝地求生,0,"Lv.18,60%",5457212
599673,--,60.3,,Happy丨猫腻,,1680415,zEqAvgvJv75L,1,245.9万,【猫腻】我要做区霸！每晚8：30开播,,2018-10-14 20:33:54,10,绝地求生,2157,"Lv.91,15.1%",65848
493317,--,47.5,,47号Gamer,,842861,5MdGM9QKg7pj,1,295.1万,马牛牛：天道酬勤,,2018-10-15 00:24:16,10,绝地求生,2376,"Lv.76,78.2%",2461752
379623,--,38.0,,解放大官人,,3176597,XrZwYaWlbwbK,1,1097.6万,回来了，继续跳,,2018-10-14 21:59:50,10,绝地求生,3168,"Lv.87,39.5%",262877
332607,500+,33.2,9239777,斗鱼绝地赛事,,1791888,XrZwYrebdbKL,1,373.3万,【周决赛】10.12号韩国PKL联赛,,2018-10-12 13:07:40,10,绝地求生,149,"Lv.42,35.6%",100
281280,41,30.5,774028,阿泽大魔王丶,,112094,byARkyq4Og76,1,0,跳伞如何？不吃鸡不下播！来战！,,2018-10-14 20:01:26,10,绝地求生,0,"Lv.24,98.6%",5726689
293382,--,29.1,,NB211莉莉ZHOULINLI1,,808190,PDAPeNlGQ7xN,1,33.3万,COD找自信！,,2018-10-14 21:20:25,10,绝地求生,11,"Lv.62,67.7%",413199
276380,--,27.7,,神秘嘉宾澄纸,,193828,8PAbVPPQ3ZAO,1,18.6万,【亚服第一】战术小队，疯狂吃鸡！,,2018-10-14 14:20:15,10,绝地求生,3068,"Lv.42,61.6%",3652542
261649,--,26.6,,二胖二胖王二胖,,45809,DrdqqgpRbRda,1,0,冰心-今天晚上10点播RNG必胜,,2018-10-14 22:22:50,10,绝地求生,0,"Lv.28,3.6%",5160062
260921,52,26.0,432379,T1丶勤劳的小亮,未上榜,168695,JPw9klmX4kA5,1,39.1万,小亮：最强单排？冲击KAKAO前三。,,2018-10-14 21:09:22,10,绝地求生,2074,"Lv.48,91%",4196725
,--,24.9,,RocketBoy,,,vJGdyPDeawXy,,2.5万,【老孟】20鸡达成，休闲一下,,,,绝地求生,11,"Lv.33,35.9%",90080
233856,--,23.4,,贤宝0927,,228979,W67QKLQV1d0O,1,45.4万,新人主播，轻喷重夸,,2018-10-14 19:56:14,10,绝地求生,326,"Lv.54,12.7%",467847
225142,--,22.5,,imba绝地求生频道,,445439,pJ75qpOq8O7X,1,42.7万,今晚吃鸡第四季第五期重播,,2018-08-10 18:45:05,10,绝地求生,176,"Lv.32,0%",5221750
222420,--,22.5,,梆硬哥GOD,,277827,GJwk4vyYkdZj,1,293.8万,胡乱开心吃鸡,,2018-10-14 18:45:47,10,绝地求生,1326,"Lv.54,51.3%",1352134
